630.2212146397 1.0108884342 0.0018413238 TESS
630.2218957148 1.0093734089 0.0018401653 TESS
630.2225767899 1.0125988091 0.0018421935 TESS
630.2232579650 1.0109770480 0.0018416058 TESS
630.2239390401 1.0137563515 0.0018433182 TESS
630.2246200152 1.0111547029 0.0018416335 TESS
630.2253011903 1.0100161191 0.0018406006 TESS
630.2259822656 1.0132489138 0.0018427283 TESS
630.2266633407 1.0130911162 0.0018426121 TESS
630.2273445158 1.0109760102 0.0018415446 TESS
630.2280255908 1.0137427646 0.0018434157 TESS
630.2287066659 1.0153009991 0.0018444575 TESS
630.2293877410 1.0127492567 0.0018430346 TESS
630.2300688161 1.0122255468 0.0018424260 TESS
630.2307498914 1.0103093060 0.0018410512 TESS
630.2314309665 1.0097812822 0.0018409695 TESS
630.2321121416 1.0177053474 0.0018467275 TESS
630.2327932167 1.0128224350 0.0018434058 TESS
630.2334742918 1.0120578563 0.0018431451 TESS
630.2341554669 1.0125520565 0.0018435768 TESS
630.2348365420 1.0146306034 0.0018450369 TESS
630.2355175170 1.0135553489 0.0018444216 TESS
630.2361986924 1.0160310185 0.0018460477 TESS
630.2368797674 1.0110857239 0.0018429135 TESS
630.2375608425 1.0174460886 0.0018473649 TESS
630.2382419176 1.0106249063 0.0018428669 TESS
630.2389230927 1.0073485698 0.0018407617 TESS
630.2396041678 1.0128819794 0.0018447469 TESS
630.2402853429 1.0119106046 0.0018441414 TESS
630.2409663180 1.0169365633 0.0018477812 TESS
630.2416473933 1.0132716320 0.0018454243 TESS
630.2423284684 1.0147430834 0.0018467048 TESS
630.2430096435 1.0137764828 0.0018461467 TESS
630.2436907185 1.0130358129 0.0018456841 TESS
630.2443718936 1.0114110674 0.0018445329 TESS
630.2450529687 1.0118064916 0.0018449617 TESS
630.2457340438 1.0139044879 0.0018462938 TESS
630.2464152189 1.0091055784 0.0018430533 TESS
630.2470961940 1.0112920089 0.0018444564 TESS
630.2477772693 1.0149460719 0.0018468458 TESS
630.2484584444 1.0094413852 0.0018432451 TESS
630.2491395195 1.0082494609 0.0018420840 TESS
630.2498205946 1.0111874062 0.0018437966 TESS
630.2505017697 1.0114998663 0.0018439216 TESS
630.2511828447 1.0109605843 0.0018436047 TESS
630.2518639198 1.0134139528 0.0018453401 TESS
630.2525449949 1.0066292036 0.0018403765 TESS
630.2532260700 1.0119067909 0.0018438497 TESS
630.2539071451 1.0104424718 0.0018429355 TESS
630.2545883202 1.0128728532 0.0018437937 TESS
630.2552693955 1.0117131134 0.0018431874 TESS
630.2559504706 1.0079561314 0.0018409265 TESS
630.2566315457 1.0099270684 0.0018417550 TESS
630.2573127208 1.0081074448 0.0018402811 TESS
630.2579936958 1.0124758503 0.0018428269 TESS
630.2586747709 1.0125647584 0.0018429984 TESS
630.2593559460 1.0146953333 0.0018447688 TESS
630.2600370211 1.0134635312 0.0018438366 TESS
630.2607180962 1.0131805207 0.0018437198 TESS
630.2613991713 1.0120688713 0.0018426329 TESS
630.2620803464 1.0103169114 0.0018416295 TESS
630.2627614217 1.0128822350 0.0018433533 TESS
630.2634424968 1.0084845272 0.0018401103 TESS
630.2641235719 1.0116521560 0.0018424036 TESS
630.2648046469 1.0107543310 0.0018422272 TESS
630.2654857220 1.0137943218 0.0018442539 TESS
630.2661668971 1.0117134526 0.0018427224 TESS
630.2668479722 1.0117965197 0.0018429460 TESS
630.2675290473 1.0133843238 0.0018441237 TESS
630.2682102224 1.0119392386 0.0018431394 TESS
630.2688912975 1.0102939579 0.0018422621 TESS
630.2695722726 1.0131562808 0.0018439355 TESS
630.2702534476 1.0150169902 0.0018454914 TESS
630.2709345227 1.0130352797 0.0018442053 TESS
630.2716155981 1.0112690148 0.0018429362 TESS
630.2722967731 1.0116673943 0.0018435643 TESS
630.2729778482 1.0112800920 0.0018435051 TESS
630.2736590233 1.0096721727 0.0018424482 TESS
630.2743400984 1.0120891883 0.0018442209 TESS
630.2750210735 1.0126357505 0.0018447038 TESS
630.2757021486 1.0111107760 0.0018433777 TESS
630.2763833237 1.0124559502 0.0018445960 TESS
630.2770643987 1.0109590707 0.0018437269 TESS
630.2777455738 1.0090533027 0.0018424222 TESS
630.2784266489 1.0102015722 0.0018433075 TESS
630.2791077240 1.0115898382 0.0018442519 TESS
630.2797888991 1.0088147943 0.0018425588 TESS
630.2804698742 1.0103836959 0.0018439466 TESS
630.2811509493 1.0134778656 0.0018461682 TESS
630.2818321244 1.0141210705 0.0018465412 TESS
630.2825131994 1.0088655283 0.0018433837 TESS
630.2831942745 1.0116556207 0.0018451942 TESS
630.2838753496 1.0123986830 0.0018458502 TESS
630.2845565249 1.0105787245 0.0018449105 TESS
630.2852376000 1.0093096544 0.0018444279 TESS
630.2859185751 1.0153167441 0.0018488885 TESS
630.2865997502 1.0063185562 0.0018423870 TESS
630.2872808253 1.0108789370 0.0018458185 TESS
630.2879619004 1.0118854979 0.0018466740 TESS
630.2886429755 1.0126488228 0.0018474614 TESS
630.2893241506 1.0111599886 0.0018463804 TESS
630.2900052256 1.0115211359 0.0018466352 TESS
630.2906863007 1.0101398790 0.0018456031 TESS
630.2913673758 1.0083771037 0.0018444939 TESS
630.2920484509 1.0113635366 0.0018465289 TESS
630.2927295260 1.0095887428 0.0018455107 TESS
630.2934107011 1.0102801834 0.0018457811 TESS
630.2940917762 1.0108693124 0.0018462491 TESS
630.2947728512 1.0092915096 0.0018448959 TESS
630.2954540263 1.0080226963 0.0018439772 TESS
630.2961351014 1.0086954012 0.0018444596 TESS
630.2968161765 1.0108027004 0.0018459529 TESS
630.2974971516 1.0111870488 0.0018458269 TESS
630.2981783267 1.0082317460 0.0018438105 TESS
630.2988594018 1.0113917357 0.0018459908 TESS
630.2995405769 1.0091209183 0.0018441082 TESS
630.3002216519 1.0119696932 0.0018458211 TESS
630.3009027270 1.0103329183 0.0018447569 TESS
630.3015839021 1.0107734424 0.0018449054 TESS
630.3022649772 1.0088951421 0.0018430245 TESS
630.3029459523 1.0144201349 0.0018463195 TESS
630.3036271274 1.0071050385 0.0018415249 TESS
630.3043082025 1.0146543818 0.0018469398 TESS
630.3049892776 1.0097540618 0.0018431952 TESS
630.3056704526 1.0111916542 0.0018438952 TESS
630.3063515277 1.0097212303 0.0018426973 TESS
630.3070326028 1.0104954332 0.0018430346 TESS
630.3077137779 1.0076455316 0.0018407527 TESS
630.3083947530 1.0060191833 0.0018400082 TESS
630.3090758281 1.0110808109 0.0018434018 TESS
630.3097570032 1.0089302081 0.0018417254 TESS
630.3104380783 1.0108789317 0.0018429309 TESS
630.3111191533 1.0110457724 0.0018432305 TESS
630.3118003284 1.0088962390 0.0018418361 TESS
630.3124814035 1.0109976038 0.0018431791 TESS
630.3131624786 1.0104138130 0.0018429826 TESS
630.3138435537 1.0119170213 0.0018439334 TESS
630.3145246288 1.0134285861 0.0018452691 TESS
630.3152057039 1.0107102758 0.0018431913 TESS
630.3158867789 1.0085938062 0.0018419798 TESS
630.3165679540 1.0115998727 0.0018438028 TESS
630.3172490291 1.0123405135 0.0018443822 TESS
630.3179301042 1.0086440097 0.0018422669 TESS
630.3186112793 1.0123716268 0.0018447560 TESS
630.3192923544 1.0135413430 0.0018454588 TESS
630.3199733295 1.0100049154 0.0018434022 TESS
630.3206545046 1.0124377535 0.0018450887 TESS
630.3213355796 1.0117168337 0.0018442603 TESS
630.3220166547 1.0080526984 0.0018422350 TESS
630.3226977298 1.0127907123 0.0018453362 TESS
630.3233789049 1.0073403141 0.0018418233 TESS
630.3240599800 1.0107420335 0.0018444912 TESS
630.3247411551 1.0109337896 0.0018443781 TESS
630.3254221302 1.0100841997 0.0018439963 TESS
630.3261032053 1.0093697852 0.0018435925 TESS
630.3267842803 1.0116240826 0.0018451933 TESS
630.3274654554 1.0107403945 0.0018448559 TESS
630.3281465305 1.0073520817 0.0018424971 TESS
630.3288277056 1.0136923589 0.0018468167 TESS
630.3295087807 1.0089967677 0.0018434675 TESS
630.3301898558 1.0129950859 0.0018466283 TESS
630.3308708309 1.0112437945 0.0018458075 TESS
630.3315520060 1.0094585293 0.0018445855 TESS
630.3322330810 1.0142945757 0.0018478981 TESS
630.3329142561 1.0117848288 0.0018460147 TESS
630.3335953312 1.0118315436 0.0018463025 TESS
630.3342764063 1.0118563240 0.0018464211 TESS
630.3349575814 1.0101679501 0.0018452002 TESS
630.3356386565 1.0117150327 0.0018466479 TESS
630.3363196316 1.0102165739 0.0018457052 TESS
630.3370007066 1.0103147675 0.0018454817 TESS
630.3376818817 1.0116936310 0.0018464839 TESS
630.3383629568 1.0100726537 0.0018455130 TESS
630.3390441319 1.0084270100 0.0018441651 TESS
630.3397252068 1.0094526849 0.0018449471 TESS
630.3404062819 1.0082223713 0.0018438186 TESS
630.3410874569 1.0094642279 0.0018447051 TESS
630.3417684320 1.0104443687 0.0018451161 TESS
630.3424495071 1.0070691332 0.0018425260 TESS
630.3431305822 1.0085340535 0.0018435410 TESS
630.3438117573 1.0079396911 0.0018429148 TESS
630.3444928324 1.0064700663 0.0018418327 TESS
630.3451739075 1.0091434180 0.0018433850 TESS
630.3458550825 1.0112023812 0.0018451427 TESS
630.3465361576 1.0092049056 0.0018434278 TESS
630.3472172327 1.0103659111 0.0018441381 TESS
630.3478983078 1.0123140000 0.0018454964 TESS
630.3485793829 1.0098490226 0.0018432945 TESS
630.3492604580 1.0067831410 0.0018413137 TESS
630.3499415331 1.0073440078 0.0018413353 TESS
630.3506227082 1.0082640325 0.0018420206 TESS
630.3513037830 1.0100090089 0.0018428578 TESS
630.3519848581 1.0096241728 0.0018428208 TESS
630.3526660332 1.0091422623 0.0018424096 TESS
630.3533470083 1.0107153019 0.0018436628 TESS
630.3540280834 1.0117651610 0.0018439684 TESS
630.3547092584 1.0119737527 0.0018444751 TESS
630.3553903335 1.0097761783 0.0018428828 TESS
630.3560714086 1.0081293425 0.0018420107 TESS
630.3567525837 1.0090716729 0.0018427650 TESS
630.3574336588 1.0121549552 0.0018448830 TESS
630.3581148339 1.0104843264 0.0018437204 TESS
630.3587958090 1.0114069176 0.0018446126 TESS
630.3594768841 1.0072901044 0.0018421757 TESS
630.3601579591 1.0109052787 0.0018446961 TESS
630.3608391340 1.0119684280 0.0018453285 TESS
630.3615202091 1.0103434753 0.0018444627 TESS
630.3622013842 1.0110285896 0.0018450693 TESS
630.3628824593 1.0099025276 0.0018447479 TESS
630.3635635343 1.0095065706 0.0018441789 TESS
630.3642445094 1.0107638065 0.0018454390 TESS
630.3649256845 1.0152413680 0.0018485346 TESS
630.3656067596 1.0140825259 0.0018478533 TESS
630.3662879347 1.0091591783 0.0018446309 TESS
630.3669690098 1.0120420796 0.0018466077 TESS
630.3676500849 1.0085071657 0.0018446001 TESS
630.3683311600 1.0077860698 0.0018440627 TESS
630.3690123348 1.0087510758 0.0018447318 TESS
630.3696934099 1.0104159562 0.0018463464 TESS
630.3703743850 1.0091742978 0.0018449766 TESS
630.3710555601 1.0093708190 0.0018450587 TESS
630.3717366352 1.0070726903 0.0018436271 TESS
630.3724177102 1.0117864053 0.0018471823 TESS
630.3730988853 1.0121031934 0.0018472127 TESS
630.3737799604 1.0109645004 0.0018461478 TESS
630.3744610355 1.0119048475 0.0018467425 TESS
630.3751421104 1.0084997476 0.0018444269 TESS
630.3758231855 1.0087969247 0.0018448728 TESS
630.3765042605 1.0096797698 0.0018452476 TESS
630.3771853356 1.0091588531 0.0018448661 TESS
630.3778665107 1.0085363655 0.0018444899 TESS
630.3785475858 1.0067771540 0.0018432161 TESS
630.3792286609 1.0091113245 0.0018449232 TESS
630.3799098360 1.0078417085 0.0018441717 TESS
630.3805909111 1.0110754203 0.0018462945 TESS
630.3812718861 1.0095335563 0.0018454972 TESS
630.3819530610 1.0059428162 0.0018429318 TESS
630.3826341361 1.0080029705 0.0018440514 TESS
630.3833152112 1.0062511440 0.0018429657 TESS
630.3839963863 1.0097466255 0.0018448552 TESS
630.3846774613 1.0095682176 0.0018448374 TESS
630.3853585364 1.0083015908 0.0018441773 TESS
630.3860397115 1.0075681244 0.0018435172 TESS
630.3867206866 1.0062755957 0.0018425121 TESS
630.3874017615 1.0079909395 0.0018433600 TESS
630.3880829366 1.0072393497 0.0018431460 TESS
630.3887640116 1.0106148837 0.0018455791 TESS
630.3894450867 1.0066257738 0.0018431491 TESS
630.3901262618 1.0099391502 0.0018451742 TESS
630.3908073369 1.0129736564 0.0018474508 TESS
630.3914885120 1.0078556846 0.0018437372 TESS
630.3921695871 1.0093108760 0.0018445564 TESS
630.3928505619 1.0073618265 0.0018433514 TESS
630.3935316370 1.0102491692 0.0018452988 TESS
630.3942128121 1.0100040868 0.0018453435 TESS
630.3948938872 1.0090680801 0.0018445649 TESS
630.3955749623 1.0044423099 0.0018415127 TESS
630.3962561374 1.0070825970 0.0018429061 TESS
630.3969372125 1.0087592759 0.0018439322 TESS
630.3976182873 1.0106599468 0.0018455663 TESS
630.3982993624 1.0095384384 0.0018449117 TESS
630.3989804375 1.0102660720 0.0018452888 TESS
630.3996615126 1.0115855905 0.0018464302 TESS
630.4003426877 1.0108151938 0.0018460771 TESS
630.4010237627 1.0094153622 0.0018449498 TESS
630.4017048378 1.0053045329 0.0018426289 TESS
630.4023859127 1.0075889247 0.0018441651 TESS
630.4030670878 1.0085017577 0.0018451213 TESS
630.4037480629 1.0088619094 0.0018453549 TESS
630.4044291379 1.0087304652 0.0018456648 TESS
630.4051103130 1.0074154870 0.0018447701 TESS
630.4057913881 1.0045815568 0.0018431845 TESS
630.4064724632 1.0054409129 0.0018439283 TESS
630.4071536381 1.0067647536 0.0018451569 TESS
630.4078347132 1.0076407486 0.0018462105 TESS
630.4085157882 1.0106900950 0.0018484741 TESS
630.4091968633 1.0116991760 0.0018495642 TESS
630.4098779384 1.0073903930 0.0018468962 TESS
630.4105590135 1.0076094229 0.0018476306 TESS
630.4112400884 1.0090784745 0.0018490892 TESS
630.4119212634 1.0080260726 0.0018482588 TESS
630.4126023385 1.0090820281 0.0018495860 TESS
630.4132835136 1.0044272464 0.0018466607 TESS
630.4139645887 1.0089262479 0.0018496255 TESS
630.4146455638 1.0098626683 0.0018509443 TESS
630.4153266386 1.0090687654 0.0018506529 TESS
630.4160078137 1.0069882696 0.0018495702 TESS
630.4166888888 1.0066447032 0.0018494905 TESS
630.4173700639 1.0061632331 0.0018490714 TESS
630.4180511390 1.0087399127 0.0018509615 TESS
630.4187322141 1.0075703026 0.0018499852 TESS
630.4194133889 1.0074183766 0.0018500629 TESS
630.4200944640 1.0064209638 0.0018494535 TESS
630.4207754391 1.0080404044 0.0018505538 TESS
630.4214566142 1.0075458625 0.0018505115 TESS
630.4221376893 1.0061909498 0.0018496916 TESS
630.4228187641 1.0025165403 0.0018469684 TESS
630.4234999392 1.0040267068 0.0018479531 TESS
630.4241810143 1.0064928808 0.0018494557 TESS
630.4248620894 1.0061217778 0.0018491635 TESS
630.4255432645 1.0079830130 0.0018502117 TESS
630.4262242396 1.0093817512 0.0018511958 TESS
630.4269053144 1.0086247498 0.0018504531 TESS
630.4275863895 1.0078703937 0.0018502968 TESS
630.4282675646 1.0074846925 0.0018494981 TESS
630.4289486397 1.0087955516 0.0018505851 TESS
630.4296297148 1.0085716886 0.0018505527 TESS
630.4303108896 1.0063976140 0.0018488245 TESS
630.4309919647 1.0093240801 0.0018502060 TESS
630.4316729398 1.0085552633 0.0018499337 TESS
630.4323541149 1.0066565310 0.0018485774 TESS
630.4330351900 1.0057316917 0.0018476561 TESS
630.4337162648 1.0076646903 0.0018489510 TESS
630.4343973399 1.0052032292 0.0018471894 TESS
630.4350785150 1.0057898249 0.0018472988 TESS
630.4357595901 1.0036574660 0.0018459514 TESS
630.4364406652 1.0060864549 0.0018471671 TESS
630.4371217400 1.0086890326 0.0018489816 TESS
630.4378028151 1.0044031822 0.0018457993 TESS
630.4384838902 1.0065541693 0.0018470726 TESS
630.4391650653 1.0056222465 0.0018466016 TESS
630.4398461404 1.0021039982 0.0018436207 TESS
630.4405272152 1.0069113715 0.0018471307 TESS
630.4412083903 1.0057749123 0.0018463445 TESS
630.4418894654 1.0031969252 0.0018443445 TESS
630.4425706405 1.0049411890 0.0018459041 TESS
630.4432516154 1.0076906916 0.0018472600 TESS
630.4439326904 1.0073815021 0.0018472831 TESS
630.4446137655 1.0054106045 0.0018459666 TESS
630.4452949406 1.0076317756 0.0018475784 TESS
630.4459760157 1.0053185550 0.0018463312 TESS
630.4466571906 1.0052666250 0.0018459956 TESS
630.4473382656 1.0055340935 0.0018462009 TESS
630.4480193407 1.0054970945 0.0018459991 TESS
630.4487003158 1.0049248288 0.0018460433 TESS
630.4493814907 1.0072448195 0.0018478969 TESS
630.4500625658 1.0067774651 0.0018472762 TESS
630.4507437408 1.0082943776 0.0018489964 TESS
630.4514248159 1.0052171609 0.0018470789 TESS
630.4521058910 1.0068505146 0.0018482108 TESS
630.4527870659 1.0058674750 0.0018482703 TESS
630.4534681410 1.0074213175 0.0018491632 TESS
630.4541491160 1.0052480631 0.0018480533 TESS
630.4548301911 1.0066570169 0.0018495716 TESS
630.4555113660 1.0063103547 0.0018497838 TESS
630.4561924411 1.0055944532 0.0018495977 TESS
630.4568735162 1.0029240007 0.0018480707 TESS
630.4575546912 1.0096166817 0.0018531287 TESS
630.4582357661 1.0094994705 0.0018534424 TESS
630.4589168412 1.0067646782 0.0018519143 TESS
630.4595979163 1.0030702014 0.0018496772 TESS
630.4602789914 1.0062373522 0.0018517713 TESS
630.4609600662 1.0041788156 0.0018507167 TESS
630.4616411413 1.0081347789 0.0018534576 TESS
630.4623223164 1.0089000475 0.0018540916 TESS
630.4630033915 1.0077787230 0.0018536168 TESS
630.4636844663 1.0061546906 0.0018524128 TESS
630.4643656414 1.0083190121 0.0018542818 TESS
630.4650466165 1.0065298569 0.0018529934 TESS
630.4657276916 1.0015024376 0.0018494600 TESS
630.4664088665 1.0094311583 0.0018548941 TESS
630.4670899415 1.0061596497 0.0018528240 TESS
630.4677710166 1.0062826288 0.0018525918 TESS
630.4684521917 1.0061234851 0.0018528933 TESS
630.4691332666 1.0049159307 0.0018514922 TESS
630.4698143417 1.0094926380 0.0018546067 TESS
630.4704955167 1.0048968693 0.0018512885 TESS
630.4711764918 1.0059172876 0.0018517724 TESS
630.4718575667 1.0065292357 0.0018521449 TESS
630.4725387418 1.0094199513 0.0018536134 TESS
630.4732198169 1.0035067473 0.0018493965 TESS
630.4739008919 1.0048471142 0.0018496821 TESS
630.4745820668 1.0024689774 0.0018480268 TESS
630.4752631419 1.0053382277 0.0018494551 TESS
630.4759443170 1.0082429483 0.0018510308 TESS
630.4766251921 1.0048368645 0.0018484709 TESS
630.4773063669 1.0098062766 0.0018513901 TESS
630.4779874420 1.0069691023 0.0018495563 TESS
630.4786686171 1.0036272216 0.0018468934 TESS
630.4793496919 1.0088304268 0.0018501509 TESS
630.4800307670 1.0071481433 0.0018487082 TESS
630.4807119421 1.0057491756 0.0018476784 TESS
630.4813930172 1.0084061371 0.0018487341 TESS
630.4820739921 1.0046489497 0.0018461983 TESS
630.4827551671 1.0036913531 0.0018447943 TESS
630.4834362422 1.0072729029 0.0018471113 TESS
630.4841173171 1.0064789707 0.0018464536 TESS
630.4847984922 1.0058945388 0.0018456923 TESS
630.4854795673 1.0032291928 0.0018431139 TESS
630.4861606423 1.0028666122 0.0018428881 TESS
630.4868417172 1.0067027986 0.0018455807 TESS
630.4875227923 1.0039593750 0.0018433465 TESS
630.4882038674 1.0073633008 0.0018455555 TESS
630.4888849422 1.0038214415 0.0018423652 TESS
630.4895661173 1.0076682032 0.0018446558 TESS
630.4902471924 1.0073496380 0.0018446753 TESS
630.4909282675 1.0085977960 0.0018456945 TESS
630.4916094423 1.0091076410 0.0018455417 TESS
630.4922905174 1.0099549628 0.0018460602 TESS
630.4929715925 1.0090325429 0.0018450921 TESS
630.4936526674 1.0081009184 0.0018442547 TESS
630.4943337425 1.0077821868 0.0018439068 TESS
630.4950148175 1.0088799151 0.0018444213 TESS
630.4956958924 1.0077849415 0.0018435137 TESS
630.4963770675 1.0072833419 0.0018430056 TESS
630.4970581426 1.0085188839 0.0018434566 TESS
630.4977393177 1.0083357691 0.0018434052 TESS
630.4984203925 1.0075733137 0.0018429071 TESS
630.4991013676 1.0094856111 0.0018439080 TESS
630.4997824427 1.0096353359 0.0018445520 TESS
630.5004636175 1.0040680760 0.0018402621 TESS
630.5011446926 1.0084599324 0.0018433296 TESS
630.5018258677 1.0047304685 0.0018408137 TESS
630.5025069426 1.0059453145 0.0018416730 TESS
630.5031880177 1.0085793331 0.0018433401 TESS
630.5038691927 1.0075764892 0.0018430624 TESS
630.5045501676 1.0064241612 0.0018423063 TESS
630.5052312427 1.0107182787 0.0018454337 TESS
630.5059124178 1.0073656326 0.0018431934 TESS
630.5065934926 1.0081612975 0.0018436724 TESS
630.5072745677 1.0074334214 0.0018434584 TESS
630.5079557428 1.0073426427 0.0018430874 TESS
630.5086368177 1.0092981088 0.0018448012 TESS
630.5093178927 1.0083176948 0.0018437049 TESS
630.5099989678 1.0079268366 0.0018434710 TESS
630.5106800429 1.0113670254 0.0018455786 TESS
630.5113611178 1.0093915032 0.0018441377 TESS
630.5120422929 1.0061344205 0.0018420960 TESS
630.5127233680 1.0111745988 0.0018453536 TESS
630.5134044428 1.0103856476 0.0018450852 TESS
630.5140855179 1.0060906141 0.0018416002 TESS
630.5147666930 1.0100012248 0.0018442571 TESS
630.5154476678 1.0115026504 0.0018454814 TESS
630.5161287429 1.0102831414 0.0018446220 TESS
630.5168099180 1.0110605461 0.0018450550 TESS
630.5174909929 1.0103753265 0.0018441657 TESS
630.5181720679 1.0108724244 0.0018446495 TESS
630.5188532430 1.0105937890 0.0018444326 TESS
630.5195343179 1.0133865159 0.0018458874 TESS
630.5202153930 1.0054583954 0.0018402285 TESS
630.5208964678 1.0130285592 0.0018450950 TESS
630.5215775429 1.0097448111 0.0018429666 TESS
630.5222586180 1.0118543565 0.0018439337 TESS
630.5229396929 1.0096421754 0.0018422216 TESS
630.5236208679 1.0096334904 0.0018419950 TESS
630.5243019430 1.0102048538 0.0018420245 TESS
630.5249830179 1.0105997762 0.0018422255 TESS
630.5256641930 1.0111173384 0.0018426354 TESS
630.5263452681 1.0101228044 0.0018418401 TESS
630.5270262429 1.0095940139 0.0018412648 TESS
630.5277074180 1.0074795982 0.0018395501 TESS
630.5283884931 1.0114585150 0.0018421513 TESS
630.5290695679 1.0122801063 0.0018424882 TESS
630.5297507430 1.0071733041 0.0018390490 TESS
630.5304318181 1.0103309906 0.0018408878 TESS
630.5311129930 1.0120705864 0.0018421957 TESS
630.5317940681 1.0092832539 0.0018398813 TESS
630.5324750431 1.0087018928 0.0018393989 TESS
630.5331561180 1.0096373884 0.0018396917 TESS
630.5338372931 1.0086359331 0.0018389509 TESS
630.5345183679 1.0093468397 0.0018394294 TESS
630.5351994430 1.0115093728 0.0018405953 TESS
630.5358806181 1.0064894279 0.0018370588 TESS
630.5365616930 1.0103796277 0.0018395802 TESS
630.5372428681 1.0077749318 0.0018377985 TESS
630.5379238431 1.0062151868 0.0018366854 TESS
630.5386049180 1.0089273753 0.0018384675 TESS
630.5392859931 1.0089820063 0.0018385207 TESS
630.5399671679 1.0066714002 0.0018369784 TESS
630.5406482430 1.0070713012 0.0018371626 TESS
630.5413293181 1.0072046890 0.0018372918 TESS
630.5420104930 1.0082533873 0.0018381115 TESS
630.5426915681 1.0079932332 0.0018378651 TESS
630.5433726431 1.0082982550 0.0018383275 TESS
630.5440537180 1.0084862458 0.0018384636 TESS
630.5447347931 1.0092716135 0.0018390852 TESS
630.5454158679 1.0083024944 0.0018389827 TESS
630.5460969430 1.0094265724 0.0018396221 TESS
